user_id,origin_location_id,destination_location_id,planned_departure_time,adjustable_minutes,candidate_index,candidate_departure_time,offset_minutes,is_original_time
user_00006,ORG_013,HOME_015,20:40,30,12,21:10,30,False
user_00007,ORG_004,EXT_012,19:30,30,0,19:00,-30,False
user_00007,ORG_004,EXT_012,19:30,30,1,19:05,-25,False
user_00007,ORG_004,EXT_012,19:30,30,2,19:10,-20,False
user_00007,ORG_004,EXT_012,19:30,30,3,19:15,-15,False
user_00007,ORG_004,EXT_012,19:30,30,4,19:20,-10,False
user_00007,ORG_004,EXT_012,19:30,30,5,19:25,-5,False
user_00007,ORG_004,EXT_012,19:30,30,6,19:30,0,True
user_00007,ORG_004,EXT_012,19:30,30,7,19:35,5,False
user_00007,ORG_004,EXT_012,19:30,30,8,19:40,10,False
user_00007,ORG_004,EXT_012,19:30,30,9,19:45,15,False
user_00007,ORG_004,EXT_012,19:30,30,10,19:50,20,False
user_00007,ORG_004,EXT_012,19:30,30,11,19:55,25,False
user_00007,ORG_004,EXT_012,19:30,30,12,20:00,30,False
user_00008,ORG_011,HOME_022,18:10,45,0,17:25,-45,False
user_00008,ORG_011,HOME_022,18:10,45,1,17:30,-40,False
user_00008,ORG_011,HOME_022,18:10,45,2,17:35,-35,False
user_00008,ORG_011,HOME_022,18:10,45,3,17:40,-30,False
user_00008,ORG_011,HOME_022,18:10,45,4,17:45,-25,False
user_00008,ORG_011,HOME_022,18:10,45,5,17:50,-20,False
user_00008,ORG_011,HOME_022,18:10,45,6,17:55,-15,False
user_00008,ORG_011,HOME_022,18:10,45,7,18:00,-10,False
user_00008,ORG_011,HOME_022,18:10,45,8,18:05,-5,False
user_00008,ORG_011,HOME_022,18:10,45,9,18:10,0,True
user_00008,ORG_011,HOME_022,18:10,45,10,18:15,5,False
user_00008,ORG_011,HOME_022,18:10,45,11,18:20,10,False
user_00008,ORG_011,HOME_022,18:10,45,12,18:25,15,False
user_00008,ORG_011,HOME_022,18:10,45,13,18:30,20,False
user_00008,ORG_011,HOME_022,18:10,45,14,18:35,25,False
user_00008,ORG_011,HOME_022,18:10,45,15,18:40,30,False
user_00008,ORG_011,HOME_022,18:10,45,16,18:45,35,False
user_00008,ORG_011,HOME_022,18:10,45,17,18:50,40,False
user_00008,ORG_011,HOME_022,18:10,45,18,18:55,45,False
user_00009,ORG_014,HOME_005,19:30,30,0,19:00,-30,False
user_00009,ORG_014,HOME_005,19:30,30,1,19:05,-25,False
user_00009,ORG_014,HOME_005,19:30,30,2,19:10,-20,False
user_00009,ORG_014,HOME_005,19:30,30,3,19:15,-15,False
user_00009,ORG_014,HOME_005,19:30,30,4,19:20,-10,False
user_00009,ORG_014,HOME_005,19:30,30,5,19:25,-5,False
user_00009,ORG_014,HOME_005,19:30,30,6,19:30,0,True
user_00009,ORG_014,HOME_005,19:30,30,7,19:35,5,False
user_00009,ORG_014,HOME_005,19:30,30,8,19:40,10,False
user_00009,ORG_014,HOME_005,19:30,30,9,19:45,15,False
user_00009,ORG_014,HOME_005,19:30,30,10,19:50,20,False
user_00009,ORG_014,HOME_005,19:30,30,11,19:55,25,False
user_00009,ORG_014,HOME_005,19:30,30,12,20:00,30,False
user_00010,ORG_003,EXT_009,18:45,0,0,18:45,0,True
user_00011,ORG_006,HOME_027,18:15,60,0,17:15,-60,False
user_00011,ORG_006,HOME_027,18:15,60,1,17:20,-55,False
user_00011,ORG_006,HOME_027,18:15,60,2,17:25,-50,False
user_00011,ORG_006,HOME_027,18:15,60,3,17:30,-45,False
user_00011,ORG_006,HOME_027,18:15,60,4,17:35,-40,False
user_00011,ORG_006,HOME_027,18:15,60,5,17:40,-35,False
user_00011,ORG_006,HOME_027,18:15,60,6,17:45,-30,False
user_00011,ORG_006,HOME_027,18:15,60,7,17:50,-25,False
user_00011,ORG_006,HOME_027,18:15,60,8,17:55,-20,False
user_00011,ORG_006,HOME_027,18:15,60,9,18:00,-15,False
user_00011,ORG_006,HOME_027,18:15,60,10,18:05,-10,False
user_00011,ORG_006,HOME_027,18:15,60,11,18:10,-5,False
user_00011,ORG_006,HOME_027,18:15,60,12,18:15,0,True
user_00011,ORG_006,HOME_027,18:15,60,13,18:20,5,False
user_00011,ORG_006,HOME_027,18:15,60,14,18:25,10,False
user_00011,ORG_006,HOME_027,18:15,60,15,18:30,15,False
user_00011,ORG_006,HOME_027,18:15,60,16,18:35,20,False
user_00011,ORG_006,HOME_027,18:15,60,17,18:40,25,False
user_00011,ORG_006,HOME_027,18:15,60,18,18:45,30,False
user_00011,ORG_006,HOME_027,18:15,60,19,18:50,35,False
user_00011,ORG_006,HOME_027,18:15,60,20,18:55,40,False
user_00011,ORG_006,HOME_027,18:15,60,21,19:00,45,False
user_00011,ORG_006,HOME_027,18:15,60,22,19:05,50,False
user_00011,ORG_006,HOME_027,18:15,60,23,19:10,55,False
user_00011,ORG_006,HOME_027,18:15,60,24,19:15,60,False
user_00012,ORG_015,HOME_026,19:10,0,0,19:10,0,True
user_00013,ORG_008,EXT_001,18:30,30,0,18:00,-30,False
user_00013,ORG_008,EXT_001,18:30,30,1,18:05,-25,False
user_00013,ORG_008,EXT_001,18:30,30,2,18:10,-20,False
user_00013,ORG_008,EXT_001,18:30,30,3,18:15,-15,False
user_00013,ORG_008,EXT_001,18:30,30,4,18:20,-10,False
user_00013,ORG_008,EXT_001,18:30,30,5,18:25,-5,False
user_00013,ORG_008,EXT_001,18:30,30,6,18:30,0,True
user_00013,ORG_008,EXT_001,18:30,30,7,18:35,5,False
user_00013,ORG_008,EXT_001,18:30,30,8,18:40,10,False
user_00013,ORG_008,EXT_001,18:30,30,9,18:45,15,False
user_00013,ORG_008,EXT_001,18:30,30,10,18:50,20,False
user_00013,ORG_008,EXT_001,18:30,30,11,18:55,25,False
user_00013,ORG_008,EXT_001,18:30,30,12,19:00,30,False
user_00014,ORG_005,HOME_023,17:30,30,0,17:00,-30,False
user_00014,ORG_005,HOME_023,17:30,30,1,17:05,-25,False
user_00014,ORG_005,HOME_023,17:30,30,2,17:10,-20,False
user_00014,ORG_005,HOME_023,17:30,30,3,17:15,-15,False
user_00014,ORG_005,HOME_023,17:30,30,4,17:20,-10,False
user_00014,ORG_005,HOME_023,17:30,30,5,17:25,-5,False
user_00014,ORG_005,HOME_023,17:30,30,6,17:30,0,True
user_00014,ORG_005,HOME_023,17:30,30,7,17:35,5,False
user_00014,ORG_005,HOME_023,17:30,30,8,17:40,10,False
user_00014,ORG_005,HOME_023,17:30,30,9,17:45,15,False
user_00014,ORG_005,HOME_023,17:30,30,10,17:50,20,False
user_00014,ORG_005,HOME_023,17:30,30,11,17:55,25,False
user_00014,ORG_005,HOME_023,17:30,30,12,18:00,30,False
user_00015,ORG_003,HOME_026,18:30,60,0,17:30,-60,False
user_00015,ORG_003,HOME_026,18:30,60,1,17:35,-55,False
user_00015,ORG_003,HOME_026,18:30,60,2,17:40,-50,False
user_00015,ORG_003,HOME_026,18:30,60,3,17:45,-45,False
user_00015,ORG_003,HOME_026,18:30,60,4,17:50,-40,False
user_00015,ORG_003,HOME_026,18:30,60,5,17:55,-35,False
user_00015,ORG_003,HOME_026,18:30,60,6,18:00,-30,False
user_00015,ORG_003,HOME_026,18:30,60,7,18:05,-25,False
user_00015,ORG_003,HOME_026,18:30,60,8,18:10,-20,False
user_00015,ORG_003,HOME_026,18:30,60,9,18:15,-15,False
user_00015,ORG_003,HOME_026,18:30,60,10,18:20,-10,False
user_00015,ORG_003,HOME_026,18:30,60,11,18:25,-5,False
user_00015,ORG_003,HOME_026,18:30,60,12,18:30,0,True
user_00015,ORG_003,HOME_026,18:30,60,13,18:35,5,False
user_00015,ORG_003,HOME_026,18:30,60,14,18:40,10,False
user_00015,ORG_003,HOME_026,18:30,60,15,18:45,15,False
user_00015,ORG_003,HOME_026,18:30,60,16,18:50,20,False
user_00015,ORG_003,HOME_026,18:30,60,17,18:55,25,False
user_00015,ORG_003,HOME_026,18:30,60,18,19:00,30,False
user_00015,ORG_003,HOME_026,18:30,60,19,19:05,35,False
user_00015,ORG_003,HOME_026,18:30,60,20,19:10,40,False
user_00015,ORG_003,HOME_026,18:30,60,21,19:15,45,False
user_00015,ORG_003,HOME_026,18:30,60,22,19:20,50,False
user_00015,ORG_003,HOME_026,18:30,60,23,19:25,55,False
user_00015,ORG_003,HOME_026,18:30,60,24,19:30,60,False
user_00016,ORG_005,EXT_001,17:25,60,0,16:25,-60,False
user_00016,ORG_005,EXT_001,17:25,60,1,16:30,-55,False
user_00016,ORG_005,EXT_001,17:25,60,2,16:35,-50,False
user_00016,ORG_005,EXT_001,17:25,60,3,16:40,-45,False
user_00016,ORG_005,EXT_001,17:25,60,4,16:45,-40,False
user_00016,ORG_005,EXT_001,17:25,60,5,16:50,-35,False
user_00016,ORG_005,EXT_001,17:25,60,6,16:55,-30,False
user_00016,ORG_005,EXT_001,17:25,60,7,17:00,-25,False
user_00016,ORG_005,EXT_001,17:25,60,8,17:05,-20,False
user_00016,ORG_005,EXT_001,17:25,60,9,17:10,-15,False
user_00016,ORG_005,EXT_001,17:25,60,10,17:15,-10,False
user_00016,ORG_005,EXT_001,17:25,60,11,17:20,-5,False
user_00016,ORG_005,EXT_001,17:25,60,12,17:25,0,True
user_00016,ORG_005,EXT_001,17:25,60,13,17:30,5,False
user_00016,ORG_005,EXT_001,17:25,60,14,17:35,10,False
user_00016,ORG_005,EXT_001,17:25,60,15,17:40,15,False
user_00016,ORG_005,EXT_001,17:25,60,16,17:45,20,False
user_00016,ORG_005,EXT_001,17:25,60,17,17:50,25,False
user_00016,ORG_005,EXT_001,17:25,60,18,17:55,30,False
user_00016,ORG_005,EXT_001,17:25,60,19,18:00,35,False
user_00016,ORG_005,EXT_001,17:25,60,20,18:05,40,False
user_00016,ORG_005,EXT_001,17:25,60,21,18:10,45,False
user_00016,ORG_005,EXT_001,17:25,60,22,18:15,50,False
user_00016,ORG_005,EXT_001,17:25,60,23,18:20,55,False
user_00016,ORG_005,EXT_001,17:25,60,24,18:25,60,False
user_00017,ORG_013,HOME_024,19:20,0,0,19:20,0,True
user_00018,ORG_003,HOME_011,18:35,30,0,18:05,-30,False
user_00018,ORG_003,HOME_011,18:35,30,1,18:10,-25,False
user_00018,ORG_003,HOME_011,18:35,30,2,18:15,-20,False
user_00018,ORG_003,HOME_011,18:35,30,3,18:20,-15,False
user_00018,ORG_003,HOME_011,18:35,30,4,18:25,-10,False
user_00018,ORG_003,HOME_011,18:35,30,5,18:30,-5,False
user_00018,ORG_003,HOME_011,18:35,30,6,18:35,0,True
user_00018,ORG_003,HOME_011,18:35,30,7,18:40,5,False
user_00018,ORG_003,HOME_011,18:35,30,8,18:45,10,False
user_00018,ORG_003,HOME_011,18:35,30,9,18:50,15,False
user_00018,ORG_003,HOME_011,18:35,30,10,18:55,20,False
user_00018,ORG_003,HOME_011,18:35,30,11,19:00,25,False
user_00018,ORG_003,HOME_011,18:35,30,12,19:05,30,False
user_00019,ORG_006,HOME_011,18:25,30,0,17:55,-30,False
user_00019,ORG_006,HOME_011,18:25,30,1,18:00,-25,False
user_00019,ORG_006,HOME_011,18:25,30,2,18:05,-20,False
user_00019,ORG_006,HOME_011,18:25,30,3,18:10,-15,False
user_00019,ORG_006,HOME_011,18:25,30,4,18:15,-10,False
user_00019,ORG_006,HOME_011,18:25,30,5,18:20,-5,False
user_00019,ORG_006,HOME_011,18:25,30,6,18:25,0,True
user_00019,ORG_006,HOME_011,18:25,30,7,18:30,5,False
user_00019,ORG_006,HOME_011,18:25,30,8,18:35,10,False
user_00019,ORG_006,HOME_011,18:25,30,9,18:40,15,False
user_00019,ORG_006,HOME_011,18:25,30,10,18:45,20,False
user_00019,ORG_006,HOME_011,18:25,30,11,18:50,25,False
user_00019,ORG_006,HOME_011,18:25,30,12,18:55,30,False
user_00020,ORG_005,HOME_014,18:40,45,0,17:55,-45,False
user_00020,ORG_005,HOME_014,18:40,45,1,18:00,-40,False
user_00020,ORG_005,HOME_014,18:40,45,2,18:05,-35,False
user_00020,ORG_005,HOME_014,18:40,45,3,18:10,-30,False
user_00020,ORG_005,HOME_014,18:40,45,4,18:15,-25,False
user_00020,ORG_005,HOME_014,18:40,45,5,18:20,-20,False
user_00020,ORG_005,HOME_014,18:40,45,6,18:25,-15,False
user_00020,ORG_005,HOME_014,18:40,45,7,18:30,-10,False
user_00020,ORG_005,HOME_014,18:40,45,8,18:35,-5,False
user_00020,ORG_005,HOME_014,18:40,45,9,18:40,0,True
user_00020,ORG_005,HOME_014,18:40,45,10,18:45,5,False
user_00020,ORG_005,HOME_014,18:40,45,11,18:50,10,False
user_00020,ORG_005,HOME_014,18:40,45,12,18:55,15,False
user_00020,ORG_005,HOME_014,18:40,45,13,19:00,20,False
user_00020,ORG_005,HOME_014,18:40,45,14,19:05,25,False
user_00020,ORG_005,HOME_014,18:40,45,15,19:10,30,False
user_00020,ORG_005,HOME_014,18:40,45,16,19:15,35,False
user_00020,ORG_005,HOME_014,18:40,45,17,19:20,40,False
user_00020,ORG_005,HOME_014,18:40,45,18,19:25,45,False
user_00021,ORG_009,HOME_020,17:50,45,0,17:05,-45,False
user_00021,ORG_009,HOME_020,17:50,45,1,17:10,-40,False
user_00021,ORG_009,HOME_020,17:50,45,2,17:15,-35,False
user_00021,ORG_009,HOME_020,17:50,45,3,17:20,-30,False
user_00021,ORG_009,HOME_020,17:50,45,4,17:25,-25,False
user_00021,ORG_009,HOME_020,17:50,45,5,17:30,-20,False
user_00021,ORG_009,HOME_020,17:50,45,6,17:35,-15,False
user_00021,ORG_009,HOME_020,17:50,45,7,17:40,-10,False
user_00021,ORG_009,HOME_020,17:50,45,8,17:45,-5,False
user_00021,ORG_009,HOME_020,17:50,45,9,17:50,0,True
user_00021,ORG_009,HOME_020,17:50,45,10,17:55,5,False
user_00021,ORG_009,HOME_020,17:50,45,11,18:00,10,False
user_00021,ORG_009,HOME_020,17:50,45,12,18:05,15,False
user_00021,ORG_009,HOME_020,17:50,45,13,18:10,20,False
user_00021,ORG_009,HOME_020,17:50,45,14,18:15,25,False
user_00021,ORG_009,HOME_020,17:50,45,15,18:20,30,False
user_00021,ORG_009,HOME_020,17:50,45,16,18:25,35,False
user_00021,ORG_009,HOME_020,17:50,45,17,18:30,40,False
user_00021,ORG_009,HOME_020,17:50,45,18,18:35,45,False
user_00022,ORG_012,EXT_013,18:45,45,0,18:00,-45,False
user_00022,ORG_012,EXT_013,18:45,45,1,18:05,-40,False
user_00022,ORG_012,EXT_013,18:45,45,2,18:10,-35,False
user_00022,ORG_012,EXT_013,18:45,45,3,18:15,-30,False
user_00022,ORG_012,EXT_013,18:45,45,4,18:20,-25,False
user_00022,ORG_012,EXT_013,18:45,45,5,18:25,-20,False
user_00022,ORG_012,EXT_013,18:45,45,6,18:30,-15,False
user_00022,ORG_012,EXT_013,18:45,45,7,18:35,-10,False
user_00022,ORG_012,EXT_013,18:45,45,8,18:40,-5,False
user_00022,ORG_012,EXT_013,18:45,45,9,18:45,0,True
user_00022,ORG_012,EXT_013,18:45,45,10,18:50,5,False
user_00022,ORG_012,EXT_013,18:45,45,11,18:55,10,False
user_00022,ORG_012,EXT_013,18:45,45,12,19:00,15,False
user_00022,ORG_012,EXT_013,18:45,45,13,19:05,20,False
user_00022,ORG_012,EXT_013,18:45,45,14,19:10,25,False
user_00022,ORG_012,EXT_013,18:45,45,15,19:15,30,False
user_00022,ORG_012,EXT_013,18:45,45,16,19:20,35,False
user_00022,ORG_012,EXT_013,18:45,45,17,19:25,40,False
user_00022,ORG_012,EXT_013,18:45,45,18,19:30,45,False
user_00023,ORG_012,HOME_022,19:40,15,0,19:25,-15,False
user_00023,ORG_012,HOME_022,19:40,15,1,19:30,-10,False
user_00023,ORG_012,HOME_022,19:40,15,2,19:35,-5,False
user_00023,ORG_012,HOME_022,19:40,15,3,19:40,0,True
user_00023,ORG_012,HOME_022,19:40,15,4,19:45,5,False
user_00023,ORG_012,HOME_022,19:40,15,5,19:50,10,False
user_00023,ORG_012,HOME_022,19:40,15,6,19:55,15,False
user_00024,ORG_004,HOME_019,19:30,60,0,18:30,-60,False
user_00024,ORG_004,HOME_019,19:30,60,1,18:35,-55,False
user_00024,ORG_004,HOME_019,19:30,60,2,18:40,-50,False
user_00024,ORG_004,HOME_019,19:30,60,3,18:45,-45,False
user_00024,ORG_004,HOME_019,19:30,60,4,18:50,-40,False
user_00024,ORG_004,HOME_019,19:30,60,5,18:55,-35,False
user_00024,ORG_004,HOME_019,19:30,60,6,19:00,-30,False
user_00024,ORG_004,HOME_019,19:30,60,7,19:05,-25,False
user_00024,ORG_004,HOME_019,19:30,60,8,19:10,-20,False
user_00024,ORG_004,HOME_019,19:30,60,9,19:15,-15,False
user_00024,ORG_004,HOME_019,19:30,60,10,19:20,-10,False
user_00024,ORG_004,HOME_019,19:30,60,11,19:25,-5,False
user_00024,ORG_004,HOME_019,19:30,60,12,19:30,0,True
user_00024,ORG_004,HOME_019,19:30,60,13,19:35,5,False
user_00024,ORG_004,HOME_019,19:30,60,14,19:40,10,False
user_00024,ORG_004,HOME_019,19:30,60,15,19:45,15,False
user_00024,ORG_004,HOME_019,19:30,60,16,19:50,20,False
user_00024,ORG_004,HOME_019,19:30,60,17,19:55,25,False
user_00024,ORG_004,HOME_019,19:30,60,18,20:00,30,False
user_00024,ORG_004,HOME_019,19:30,60,19,20:05,35,False
user_00024,ORG_004,HOME_019,19:30,60,20,20:10,40,False
user_00024,ORG_004,HOME_019,19:30,60,21,20:15,45,False
user_00024,ORG_004,HOME_019,19:30,60,22,20:20,50,False
user_00024,ORG_004,HOME_019,19:30,60,23,20:25,55,False
user_00024,ORG_004,HOME_019,19:30,60,24,20:30,60,False
user_00025,ORG_013,EXT_008,18:25,60,0,17:25,-60,False
user_00025,ORG_013,EXT_008,18:25,60,1,17:30,-55,False
user_00025,ORG_013,EXT_008,18:25,60,2,17:35,-50,False
user_00025,ORG_013,EXT_008,18:25,60,3,17:40,-45,False
user_00025,ORG_013,EXT_008,18:25,60,4,17:45,-40,False
user_00025,ORG_013,EXT_008,18:25,60,5,17:50,-35,False
user_00025,ORG_013,EXT_008,18:25,60,6,17:55,-30,False
user_00025,ORG_013,EXT_008,18:25,60,7,18:00,-25,False
user_00025,ORG_013,EXT_008,18:25,60,8,18:05,-20,False
user_00025,ORG_013,EXT_008,18:25,60,9,18:10,-15,False
user_00025,ORG_013,EXT_008,18:25,60,10,18:15,-10,False
user_00025,ORG_013,EXT_008,18:25,60,11,18:20,-5,False
user_00025,ORG_013,EXT_008,18:25,60,12,18:25,0,True
user_00025,ORG_013,EXT_008,18:25,60,13,18:30,5,False
user_00025,ORG_013,EXT_008,18:25,60,14,18:35,10,False
user_00025,ORG_013,EXT_008,18:25,60,15,18:40,15,False
user_00025,ORG_013,EXT_008,18:25,60,16,18:45,20,False
user_00025,ORG_013,EXT_008,18:25,60,17,18:50,25,False
user_00025,ORG_013,EXT_008,18:25,60,18,18:55,30,False
user_00025,ORG_013,EXT_008,18:25,60,19,19:00,35,False
user_00025,ORG_013,EXT_008,18:25,60,20,19:05,40,False
user_00025,ORG_013,EXT_008,18:25,60,21,19:10,45,False
user_00025,ORG_013,EXT_008,18:25,60,22,19:15,50,False
user_00025,ORG_013,EXT_008,18:25,60,23,19:20,55,False
user_00025,ORG_013,EXT_008,18:25,60,24,19:25,60,False
user_00026,ORG_015,HOME_015,18:40,45,0,17:55,-45,False
user_00026,ORG_015,HOME_015,18:40,45,1,18:00,-40,False
user_00026,ORG_015,HOME_015,18:40,45,2,18:05,-35,False
user_00026,ORG_015,HOME_015,18:40,45,3,18:10,-30,False
user_00026,ORG_015,HOME_015,18:40,45,4,18:15,-25,False
user_00026,ORG_015,HOME_015,18:40,45,5,18:20,-20,False
user_00026,ORG_015,HOME_015,18:40,45,6,18:25,-15,False
user_00026,ORG_015,HOME_015,18:40,45,7,18:30,-10,False
user_00026,ORG_015,HOME_015,18:40,45,8,18:35,-5,False
user_00026,ORG_015,HOME_015,18:40,45,9,18:40,0,True
user_00026,ORG_015,HOME_015,18:40,45,10,18:45,5,False
user_00026,ORG_015,HOME_015,18:40,45,11,18:50,10,False
user_00026,ORG_015,HOME_015,18:40,45,12,18:55,15,False
user_00026,ORG_015,HOME_015,18:40,45,13,19:00,20,False
user_00026,ORG_015,HOME_015,18:40,45,14,19:05,25,False
user_00026,ORG_015,HOME_015,18:40,45,15,19:10,30,False
user_00026,ORG_015,HOME_015,18:40,45,16,19:15,35,False
user_00026,ORG_015,HOME_015,18:40,45,17,19:20,40,False
user_00026,ORG_015,HOME_015,18:40,45,18,19:25,45,False
user_00027,ORG_011,HOME_002,17:00,15,0,16:45,-15,False
user_00027,ORG_011,HOME_002,17:00,15,1,16:50,-10,False
user_00027,ORG_011,HOME_002,17:00,15,2,16:55,-5,False
user_00027,ORG_011,HOME_002,17:00,15,3,17:00,0,True
user_00027,ORG_011,HOME_002,17:00,15,4,17:05,5,False
user_00027,ORG_011,HOME_002,17:00,15,5,17:10,10,False
user_00027,ORG_011,HOME_002,17:00,15,6,17:15,15,False
user_00028,ORG_005,EXT_002,20:10,15,0,19:55,-15,False
user_00028,ORG_005,EXT_002,20:10,15,1,20:00,-10,False
user_00028,ORG_005,EXT_002,20:10,15,2,20:05,-5,False
user_00028,ORG_005,EXT_002,20:10,15,3,20:10,0,True
user_00028,ORG_005,EXT_002,20:10,15,4,20:15,5,False
user_00028,ORG_005,EXT_002,20:10,15,5,20:20,10,False
user_00028,ORG_005,EXT_002,20:10,15,6,20:25,15,False
user_00029,ORG_002,HOME_014,17:10,60,0,16:10,-60,False
user_00029,ORG_002,HOME_014,17:10,60,1,16:15,-55,False
user_00029,ORG_002,HOME_014,17:10,60,2,16:20,-50,False
user_00029,ORG_002,HOME_014,17:10,60,3,16:25,-45,False
user_00029,ORG_002,HOME_014,17:10,60,4,16:30,-40,False
user_00029,ORG_002,HOME_014,17:10,60,5,16:35,-35,False
user_00029,ORG_002,HOME_014,17:10,60,6,16:40,-30,False
user_00029,ORG_002,HOME_014,17:10,60,7,16:45,-25,False
user_00029,ORG_002,HOME_014,17:10,60,8,16:50,-20,False
user_00029,ORG_002,HOME_014,17:10,60,9,16:55,-15,False
user_00029,ORG_002,HOME_014,17:10,60,10,17:00,-10,False
user_00029,ORG_002,HOME_014,17:10,60,11,17:05,-5,False
user_00029,ORG_002,HOME_014,17:10,60,12,17:10,0,True
user_00029,ORG_002,HOME_014,17:10,60,13,17:15,5,False
user_00029,ORG_002,HOME_014,17:10,60,14,17:20,10,False
user_00029,ORG_002,HOME_014,17:10,60,15,17:25,15,False
user_00029,ORG_002,HOME_014,17:10,60,16,17:30,20,False
user_00029,ORG_002,HOME_014,17:10,60,17,17:35,25,False
user_00029,ORG_002,HOME_014,17:10,60,18,17:40,30,False
user_00029,ORG_002,HOME_014,17:10,60,19,17:45,35,False
